repositorio,status_final,tempo_analise_horas,tamanho_arquivos,tamanho_linhas_adicionadas,tamanho_linhas_removidas,descricao_caracteres,interacoes_participantes,interacoes_comentarios,numero_revisoes
gin-gonic/gin,MERGED,470.11,2,76,0,1058,2,6,2
gin-gonic/gin,MERGED,236.44,1,24,0,537,2,6,4
gin-gonic/gin,MERGED,118.85,2,34,0,58,2,1,2
gin-gonic/gin,MERGED,121.2,2,3,3,5091,1,0,1
gin-gonic/gin,MERGED,135.69,1,1,0,30,2,2,1
gin-gonic/gin,MERGED,287.65,2,3,24,5863,1,0,1
gin-gonic/gin,MERGED,516.05,1,16,0,313,3,1,2
gin-gonic/gin,MERGED,52.76,5,14,4,989,2,1,2
gin-gonic/gin,MERGED,1071.22,1,9,2,899,2,1,1
gin-gonic/gin,MERGED,625.13,2,5,5,4196,1,0,1
gin-gonic/gin,MERGED,144.82,1,1,1,391,3,0,2
gin-gonic/gin,MERGED,160.86,2,18,18,1804,1,0,1
gin-gonic/gin,MERGED,12.47,1,2,2,67,2,0,1
gin-gonic/gin,CLOSED,2977.64,2,50,4,474,2,4,1
gin-gonic/gin,MERGED,76.98,1,6,2,530,2,1,1
gin-gonic/gin,MERGED,1406.03,2,83,36,413,2,3,1
gin-gonic/gin,MERGED,58.72,2,11,14,7047,2,3,1
bitcoin/bitcoin,CLOSED,5.85,3,24,0,5,4,2,2
bitcoin/bitcoin,MERGED,5.09,1,1,1,159,6,3,2
bitcoin/bitcoin,MERGED,25.09,2,3,4,302,7,13,1
bitcoin/bitcoin,MERGED,52.81,1,1,2,282,7,9,4
bitcoin/bitcoin,MERGED,50.7,1,13,0,86,7,5,13
bitcoin/bitcoin,MERGED,18.53,5,6,4,25,4,1,2
bitcoin/bitcoin,MERGED,57.45,10,460,23,126,13,9,4
bitcoin/bitcoin,MERGED,96.0,8,21,21,42,5,3,2
bitcoin/bitcoin,MERGED,22.43,1,337,388,211,5,2,1
bitcoin/bitcoin,MERGED,89.72,4,58,36,18,5,1,3
bitcoin/bitcoin,MERGED,4.34,9,31,27,153,6,3,5
bitcoin/bitcoin,MERGED,5.86,1,7,1,510,6,2,2
bitcoin/bitcoin,CLOSED,12.97,8,92,62,524,4,3,1
bitcoin/bitcoin,MERGED,188.71,15,256,74,492,6,8,1
bitcoin/bitcoin,MERGED,146.81,3,100,5,919,8,4,12
bitcoin/bitcoin,CLOSED,147.77,5,105,17,309,5,6,1
bitcoin/bitcoin,CLOSED,66.07,4,117,0,519,8,11,14
bitcoin/bitcoin,MERGED,64.76,4,56,35,560,6,9,2
bitcoin/bitcoin,MERGED,202.36,2,5,6,5597,12,24,5
bitcoin/bitcoin,MERGED,179.28,6,10,10,652,11,16,21
bitcoin/bitcoin,MERGED,33.05,1,4,4,273,6,4,5
bitcoin/bitcoin,CLOSED,44.94,1,10,3,598,4,8,3
bitcoin/bitcoin,MERGED,149.46,1,1,0,420,8,3,8
bitcoin/bitcoin,MERGED,52.58,1,1,1,506,5,2,2
bitcoin/bitcoin,MERGED,177.08,1,8,8,1411,4,6,3
bitcoin/bitcoin,MERGED,166.4,32,424,158,50,6,6,5
bitcoin/bitcoin,MERGED,20.62,1,2,2,1242,6,2,3
bitcoin/bitcoin,MERGED,214.68,11,116,52,32,8,2,2
bitcoin/bitcoin,MERGED,283.43,26,146,119,141,12,5,4
bitcoin/bitcoin,MERGED,245.43,8,76,39,885,9,6,6
bitcoin/bitcoin,MERGED,17.91,1,1,1,230,4,2,1
bitcoin/bitcoin,MERGED,338.78,4,72,14,723,9,14,12
bitcoin/bitcoin,MERGED,203.71,2,2,18,1735,47,70,11
bitcoin/bitcoin,MERGED,53.92,5,33,4,211,10,4,6
bitcoin/bitcoin,MERGED,93.26,5,43,14,661,8,6,7
bitcoin/bitcoin,MERGED,74.92,4,44,16,210,5,12,18
bitcoin/bitcoin,MERGED,337.6,3,1,8,138,8,28,5
bitcoin/bitcoin,MERGED,171.84,2,22,17,219,7,4,3
bitcoin/bitcoin,MERGED,44.96,3,4,4,281,8,6,4
bitcoin/bitcoin,MERGED,120.32,2,22,7,399,5,5,12
bitcoin/bitcoin,MERGED,122.88,2,4,18,111,4,7,3
bitcoin/bitcoin,MERGED,132.76,24,203,64,86,10,3,2
bitcoin/bitcoin,MERGED,37.87,1,13,0,1009,5,8,4
bitcoin/bitcoin,MERGED,17.92,1,6,1,334,5,7,1
bitcoin/bitcoin,MERGED,201.54,7,48,35,49,8,10,7
bitcoin/bitcoin,MERGED,47.83,11,190,79,343,5,3,1
bitcoin/bitcoin,MERGED,19.61,1,1,1,34,4,4,1
bitcoin/bitcoin,MERGED,360.46,1,2,1,919,4,3,4
bitcoin/bitcoin,MERGED,255.94,3,16,16,1036,10,5,7
bitcoin/bitcoin,CLOSED,14.02,1,9,1,286,5,2,2
ChatGPTNextWeb/NextChat,MERGED,23.91,2,17,3,587,3,2,1
ChatGPTNextWeb/NextChat,CLOSED,48.77,2,7,1,469,3,2,3
ChatGPTNextWeb/NextChat,CLOSED,1693.64,0,0,0,450,1,1,2
ChatGPTNextWeb/NextChat,MERGED,8.72,2,5,5,163,2,1,1
ChatGPTNextWeb/NextChat,MERGED,21.41,4,778,14,803,2,1,2
ChatGPTNextWeb/NextChat,MERGED,103.89,1,14,3,559,4,1,2
ChatGPTNextWeb/NextChat,MERGED,3.25,1,1,0,297,2,1,1
ChatGPTNextWeb/NextChat,MERGED,29.16,3,54,48,439,2,1,1
ChatGPTNextWeb/NextChat,MERGED,82.53,33,796,9,845,2,1,2
ChatGPTNextWeb/NextChat,MERGED,64.22,1,1,0,356,2,2,1
ChatGPTNextWeb/NextChat,CLOSED,286.86,1,1,1,335,2,2,1
ChatGPTNextWeb/NextChat,CLOSED,675.89,1,2,0,4326,2,2,1
ChatGPTNextWeb/NextChat,CLOSED,742.0,1,10,0,464,2,3,2
ChatGPTNextWeb/NextChat,CLOSED,774.15,1,3,3,423,2,2,1
ChatGPTNextWeb/NextChat,CLOSED,908.07,1,4,0,399,2,2,1
ChatGPTNextWeb/NextChat,CLOSED,1029.05,35,22325,2786,1366,2,3,1
ChatGPTNextWeb/NextChat,MERGED,1222.08,1,12,0,318,3,2,1
ChatGPTNextWeb/NextChat,CLOSED,1557.76,2,10,10,1526,2,2,4
ChatGPTNextWeb/NextChat,CLOSED,1583.92,19,2095,51,2327,1,2,7
ChatGPTNextWeb/NextChat,CLOSED,16.37,12,1465,36,1912,1,2,2
ChatGPTNextWeb/NextChat,CLOSED,387.02,14,17604,8904,1102,2,3,3
ChatGPTNextWeb/NextChat,CLOSED,10.44,1,2,1,335,2,2,1
ChatGPTNextWeb/NextChat,CLOSED,21.15,30,897,0,592,1,3,1
ChatGPTNextWeb/NextChat,MERGED,5.85,1,20,1,472,2,3,1
ChatGPTNextWeb/NextChat,MERGED,38.74,1,2,0,423,2,2,1
ChatGPTNextWeb/NextChat,MERGED,110.06,4,61,16,841,2,2,1
ChatGPTNextWeb/NextChat,CLOSED,13.35,1,54,41,445,2,2,1
ChatGPTNextWeb/NextChat,CLOSED,5338.86,0,0,0,533,1,2,1
ChatGPTNextWeb/NextChat,MERGED,50.96,2,836,0,513,3,2,2
ChatGPTNextWeb/NextChat,MERGED,49.99,12,318,294,831,5,15,4
ChatGPTNextWeb/NextChat,CLOSED,42.4,1,14,23,548,1,2,1
ChatGPTNextWeb/NextChat,MERGED,31.5,2,43,2,408,2,2,1
ChatGPTNextWeb/NextChat,MERGED,47.78,1,3,3,259,2,2,1
ChatGPTNextWeb/NextChat,MERGED,8.97,1,4,4,495,2,2,1
ChatGPTNextWeb/NextChat,CLOSED,22.42,3,31,26,641,3,2,1
ChatGPTNextWeb/NextChat,MERGED,38.41,1,10,1,328,3,2,1
ChatGPTNextWeb/NextChat,MERGED,42.2,8,52,21,918,2,2,1
ChatGPTNextWeb/NextChat,CLOSED,5.94,2,4,3,525,2,2,1
ChatGPTNextWeb/NextChat,CLOSED,396.57,1,10,5,795,2,2,1
ChatGPTNextWeb/NextChat,MERGED,29.47,17,339,10,730,5,7,1
ChatGPTNextWeb/NextChat,MERGED,4.9,13,527,1,1371,2,3,1
ChatGPTNextWeb/NextChat,CLOSED,7.65,13,551,0,2108,2,3,1
ChatGPTNextWeb/NextChat,MERGED,16.26,1,6,1,704,2,2,1
ChatGPTNextWeb/NextChat,CLOSED,27.97,1,9,7,489,2,3,1
ChatGPTNextWeb/NextChat,MERGED,34.3,2,3,1,553,2,2,2
ChatGPTNextWeb/NextChat,MERGED,29.87,1,3,0,453,2,2,1
ChatGPTNextWeb/NextChat,MERGED,5.73,1,2,2,404,3,3,1
ChatGPTNextWeb/NextChat,CLOSED,82.82,0,0,0,373,1,2,1
ChatGPTNextWeb/NextChat,MERGED,1.04,4,66,1,401,2,2,2
ChatGPTNextWeb/NextChat,MERGED,16.83,5,12,5,877,2,2,4
django/django,MERGED,7.47,2,2,2,12,2,1,1
django/django,MERGED,3.9,1,3,3,4586,2,2,1
django/django,MERGED,23.51,1,1,1,928,2,2,2
django/django,MERGED,14.29,1,4,0,552,3,1,1
django/django,MERGED,23.24,1,6,5,0,2,1,2
django/django,MERGED,6.89,2,6,7,989,2,1,2
django/django,MERGED,9.81,13,32,30,12,3,4,1
django/django,MERGED,3.92,1,1,0,2582,3,1,2
django/django,MERGED,1.11,1,2,2,0,3,0,2
django/django,MERGED,30.95,1,3,1,141,3,2,2
django/django,MERGED,34.2,1,1,0,2401,3,1,2
django/django,MERGED,40.28,2,9,3,615,4,2,5
django/django,MERGED,193.46,1,2,2,126,3,1,3
django/django,MERGED,147.96,4,1267,4,730,2,0,6
django/django,MERGED,18.6,1,6,12,520,3,3,5
django/django,MERGED,8.2,1,2,2,139,2,1,1
django/django,CLOSED,1.1,1,4,0,1193,3,0,7
django/django,MERGED,17.83,1,11,11,34,2,1,2
django/django,MERGED,154.95,1,9,1,935,3,0,12
django/django,MERGED,4.84,3,9,9,0,2,1,1
django/django,MERGED,22.74,1,2,8,144,2,0,1
django/django,MERGED,6.6,1,26,14,58,2,0,1
django/django,MERGED,187.15,3,31,6,939,3,0,9
django/django,MERGED,17.32,1,1,0,276,4,1,2
django/django,MERGED,12.0,2,225,193,201,2,0,1
django/django,MERGED,11.7,129,1510,1322,339,2,0,1
django/django,MERGED,3.06,15,37,356,510,4,0,15
django/django,MERGED,308.76,4,54,7,518,2,1,2
django/django,MERGED,120.97,2,12,2,453,2,0,1
django/django,MERGED,14.93,2,137,220,0,3,1,9
django/django,MERGED,13.6,3,24,4,235,3,2,10
django/django,CLOSED,9.4,2,9,2,98,3,1,3
django/django,MERGED,9.99,2,42,18,323,2,0,3
django/django,MERGED,57.48,7,19,17,156,5,2,4
django/django,MERGED,126.16,1,4,1,551,2,0,1
django/django,MERGED,231.87,6,64,0,957,4,8,4
django/django,MERGED,15.61,1,1,1,16,3,1,1
django/django,MERGED,331.36,2,27,0,539,5,3,14
django/django,MERGED,4.65,13,45,45,0,2,4,1
django/django,MERGED,95.81,4,66,5,539,3,2,9
django/django,MERGED,256.4,2,11,1,760,4,4,3
django/django,MERGED,126.2,2,58,5,495,2,3,2
django/django,MERGED,337.51,5,369,16,636,5,1,10
django/django,CLOSED,51.41,7,23,23,600,3,4,1
django/django,MERGED,173.41,3,17,3,500,3,1,3
django/django,CLOSED,68.77,1,33,6,919,3,2,1
django/django,CLOSED,65.71,3,26,1,1284,2,4,3
django/django,MERGED,218.81,58,332,765,115,3,0,1
django/django,MERGED,329.73,2,30,1,1202,2,0,2
django/django,CLOSED,122.27,4,21,0,663,2,5,1
opencv/opencv,MERGED,7.49,1,3,3,4216,3,4,1
opencv/opencv,MERGED,26.49,4,111,32,664,2,1,1
opencv/opencv,MERGED,29.76,2,11,10,793,2,0,1
opencv/opencv,MERGED,4.43,11,64,534,736,2,0,1
opencv/opencv,MERGED,11.82,4,14,14,763,2,1,1
opencv/opencv,MERGED,68.22,2,3,3,675,2,1,1
opencv/opencv,MERGED,2.81,1,2,2,689,2,0,1
opencv/opencv,MERGED,38.78,3,24,27,1403,2,0,1
opencv/opencv,MERGED,19.06,1,3,1,695,3,0,2
opencv/opencv,MERGED,51.11,3,280,797,701,2,2,1
opencv/opencv,MERGED,21.59,1,25,13,1025,2,1,1
opencv/opencv,MERGED,232.62,6,250,30,664,3,0,2
opencv/opencv,CLOSED,68.22,2,88,3,1802,3,8,2
opencv/opencv,MERGED,33.58,2,7,2,972,3,0,2
opencv/opencv,CLOSED,68.94,2,123,1,1976,3,2,1
opencv/opencv,MERGED,6.3,2,10,0,719,2,0,1
opencv/opencv,MERGED,96.23,4,2835,305,700,3,2,3
opencv/opencv,MERGED,1.86,4,6,8,664,2,2,1
opencv/opencv,MERGED,289.02,3,427,1,821,5,6,6
opencv/opencv,MERGED,31.32,2,68,4,664,2,0,7
opencv/opencv,MERGED,7.55,1,23,14,1245,2,0,1
opencv/opencv,MERGED,6.84,1,1,1,677,2,0,1
opencv/opencv,MERGED,46.6,3,21,1,677,2,1,1
opencv/opencv,MERGED,403.23,10,885,216,664,3,1,18
opencv/opencv,MERGED,22.56,3,3,20,784,3,0,2
opencv/opencv,MERGED,7.48,11,95,19,690,3,5,3
opencv/opencv,MERGED,484.55,8,889,202,782,4,4,15
opencv/opencv,MERGED,56.8,40,2555,797,677,2,2,1
opencv/opencv,MERGED,77.34,3,147,14,775,2,3,1
opencv/opencv,MERGED,14.21,1,15,6,664,2,1,1
opencv/opencv,MERGED,19.71,2,11,6,747,2,0,2
opencv/opencv,CLOSED,187.71,3,57,0,744,3,9,1
opencv/opencv,MERGED,121.53,2,963,466,896,2,10,3
opencv/opencv,MERGED,46.62,2,26,5,664,2,0,2
opencv/opencv,MERGED,6.8,3,31,21,664,2,0,1
opencv/opencv,MERGED,15.95,1,3,2,873,2,0,1
opencv/opencv,MERGED,74.76,2,42,4,677,2,0,1
opencv/opencv,MERGED,435.36,3,139,2,918,3,6,6
opencv/opencv,MERGED,156.15,1,45,0,703,2,1,1
opencv/opencv,MERGED,308.43,7,144,24,727,2,2,4
opencv/opencv,MERGED,9.97,1,1,1,714,2,0,1
opencv/opencv,MERGED,175.45,1,20,2,608,3,5,1
opencv/opencv,MERGED,8.18,2,6,6,984,2,4,1
opencv/opencv,MERGED,2.77,1,6,2,970,2,0,1
opencv/opencv,MERGED,131.71,2,7,0,868,3,0,1
opencv/opencv,MERGED,4.26,4,60,25,804,2,1,1
opencv/opencv,MERGED,4.68,4,38,9,6239,2,0,1
opencv/opencv,MERGED,6.07,61,990,673,1042,10,0,1
opencv/opencv,MERGED,1.06,1,4,3,1252,2,0,1
opencv/opencv,MERGED,11.74,2,33,33,338,2,0,1
sveltejs/svelte,MERGED,2.3,5,26,2,661,2,2,3
sveltejs/svelte,MERGED,2.8,5,22,2,1560,2,2,1
sveltejs/svelte,MERGED,30.62,6,75,20,867,2,3,1
sveltejs/svelte,MERGED,1.67,8,16,27,694,1,0,1
sveltejs/svelte,MERGED,1.69,4,40,1,1100,2,2,1
sveltejs/svelte,MERGED,1.35,1,38,7,829,2,2,1
sveltejs/svelte,MERGED,1.17,4,8,7,381,1,0,1
sveltejs/svelte,MERGED,40.43,7,41,2,661,2,2,1
sveltejs/svelte,MERGED,56.75,3,8,6,661,2,2,1
sveltejs/svelte,MERGED,81.38,4,21,1,726,2,2,2
sveltejs/svelte,MERGED,7.38,1,1,1,0,3,3,1
sveltejs/svelte,CLOSED,206.28,21,561,12,1483,3,8,6
sveltejs/svelte,MERGED,5.67,7,14,22,601,1,1,1
sveltejs/svelte,MERGED,16.87,10,40,10,963,3,3,6
sveltejs/svelte,MERGED,5.83,8,19,8,673,3,3,3
sveltejs/svelte,MERGED,18.85,8,208,144,1442,3,5,7
sveltejs/svelte,MERGED,60.71,3,23,14,172,2,3,2
sveltejs/svelte,MERGED,16.83,4,30,1,673,2,2,1
sveltejs/svelte,MERGED,17.2,5,23,1,661,2,2,1
sveltejs/svelte,MERGED,2.98,1,0,2,865,2,3,1
sveltejs/svelte,MERGED,96.88,4,21,2,708,2,3,1
sveltejs/svelte,MERGED,107.41,5,55,13,680,2,3,1
sveltejs/svelte,MERGED,16.66,4,17,31,655,2,2,1
sveltejs/svelte,MERGED,1.37,4,12,1,672,2,2,1
sveltejs/svelte,MERGED,8.53,1,1,1,49,3,3,3
sveltejs/svelte,MERGED,15.34,1,1,1,694,3,5,1
sveltejs/svelte,MERGED,19.77,7,14,22,636,1,1,1
sveltejs/svelte,MERGED,3.02,6,119,5,1546,2,2,1
sveltejs/svelte,MERGED,2.43,1,21,19,74,3,3,5
sveltejs/svelte,MERGED,26.36,9,172,66,1082,3,6,4
sveltejs/svelte,MERGED,2.19,3,7,2,712,2,2,1
sveltejs/svelte,MERGED,2.87,5,10,12,480,1,0,1
sveltejs/svelte,MERGED,3.98,7,25,1,673,2,2,1
sveltejs/svelte,MERGED,3.7,4,8,7,391,1,0,1
sveltejs/svelte,MERGED,3.29,8,99,7,861,2,2,1
sveltejs/svelte,MERGED,5.59,5,10,12,407,1,0,1
sveltejs/svelte,MERGED,29.42,34,546,509,1753,2,4,14
sveltejs/svelte,MERGED,322.72,1,3,3,1079,4,8,2
sveltejs/svelte,MERGED,1.41,5,10,12,446,1,1,1
sveltejs/svelte,MERGED,52.45,5,12,12,432,1,1,1
sveltejs/svelte,MERGED,1.95,5,13,1,661,3,2,1
sveltejs/svelte,MERGED,2.74,6,2,20,14,2,2,1
sveltejs/svelte,MERGED,15.38,17,66,86,0,2,2,1
sveltejs/svelte,MERGED,9.02,1,3,3,59,2,1,1
sveltejs/svelte,MERGED,165.89,181,2638,901,647,5,3,59
sveltejs/svelte,MERGED,168.08,5,62,2,874,2,3,1
sveltejs/svelte,MERGED,170.91,3,0,3,132,2,2,1
sveltejs/svelte,MERGED,8.8,8,16,27,641,1,1,1
sveltejs/svelte,MERGED,7.71,6,38,27,872,2,3,1
sveltejs/svelte,MERGED,15.19,26,91,77,685,2,6,1
gohugoio/hugo,MERGED,1.08,4,99,1,12,1,0,1
gohugoio/hugo,MERGED,3.68,6,59,9,151,1,0,1
gohugoio/hugo,CLOSED,142.19,6,84,0,33,2,1,1
gohugoio/hugo,MERGED,22.38,2,14,1,13,2,0,2
gohugoio/hugo,MERGED,348.68,7,122,25,445,2,6,5
gohugoio/hugo,MERGED,37.67,3,78,4,25,2,0,4
gohugoio/hugo,CLOSED,61.97,12,563,85,2334,1,1,1
gohugoio/hugo,MERGED,209.16,5,198,5,465,4,4,9
gohugoio/hugo,MERGED,69.72,5,89,5,12,2,0,2
gohugoio/hugo,MERGED,51.8,3,39,6,164,2,0,1
gohugoio/hugo,MERGED,779.43,3,6,29,137,4,4,2
gohugoio/hugo,MERGED,18.53,3,14,10,12,2,3,1
gohugoio/hugo,MERGED,5.11,4,123,163,128,2,0,1
gohugoio/hugo,MERGED,146.42,2,54,38,311,2,0,2
gohugoio/hugo,MERGED,347.56,9,293,35,103,2,2,2
gohugoio/hugo,MERGED,11.14,4,6,6,536,2,0,2
gohugoio/hugo,MERGED,31.39,10,76,15,10,2,7,1
gohugoio/hugo,MERGED,42.77,3,176,0,66,2,1,1
gohugoio/hugo,MERGED,2.43,7,82,72,12,2,0,1
gohugoio/hugo,MERGED,7.7,1,3,0,12,1,0,1
gohugoio/hugo,MERGED,49.06,6,187,30,76,1,0,1
gohugoio/hugo,MERGED,3.79,9,29,5,632,2,0,2
gohugoio/hugo,MERGED,21.0,7,162,87,10,1,0,1
gohugoio/hugo,MERGED,23.42,5,120,17,13,2,4,1
gohugoio/hugo,MERGED,20.31,11,118,43,12,1,0,1
gohugoio/hugo,MERGED,92.15,2,166,9,401,3,1,3
gohugoio/hugo,MERGED,25.19,13,324,125,713,2,12,1
gohugoio/hugo,MERGED,165.51,22,123,136,553,2,0,1
gohugoio/hugo,MERGED,170.15,138,5339,4393,4073,4,24,1
gohugoio/hugo,MERGED,8.87,9,261,46,12,2,5,1
gohugoio/hugo,MERGED,47.01,5,169,52,339,3,4,1
gohugoio/hugo,CLOSED,68.98,5,144,47,84,2,2,1
gohugoio/hugo,MERGED,22.87,12,182,52,243,2,3,1
gohugoio/hugo,MERGED,8.53,2,5,5,236,4,5,1
gohugoio/hugo,MERGED,22.9,2,101,7,187,2,2,1
gohugoio/hugo,MERGED,19.42,9,347,243,387,2,0,1
gohugoio/hugo,MERGED,11.42,12,317,14,13,2,0,3
gohugoio/hugo,MERGED,43.76,3,57,13,475,4,4,2
gohugoio/hugo,MERGED,19.63,16,108,223,532,2,0,1
gohugoio/hugo,MERGED,87.68,10,495,28,308,3,2,15
gohugoio/hugo,CLOSED,1.48,1,23,0,0,3,1,1
gohugoio/hugo,MERGED,6.1,4,246,104,13,2,1,1
gohugoio/hugo,MERGED,280.88,4,218,0,272,4,10,4
gohugoio/hugo,MERGED,5.23,3,88,7,12,2,3,1
gohugoio/hugo,MERGED,21.34,2,41,8,259,2,0,2
gohugoio/hugo,MERGED,28.07,16,27,26,97,4,16,7
gohugoio/hugo,MERGED,48.14,2,17,0,10,3,1,2
gohugoio/hugo,MERGED,243.23,3,6,6,401,4,1,1
gohugoio/hugo,CLOSED,231.24,2,29,84,652,4,9,2
gohugoio/hugo,CLOSED,4.88,3,25,10,85,2,2,1
mermaid-js/mermaid,MERGED,25.44,3,66,2,606,3,5,4
mermaid-js/mermaid,CLOSED,2.34,2,319,50,4450,1,4,1
mermaid-js/mermaid,MERGED,145.61,4,191,4,945,5,5,5
mermaid-js/mermaid,MERGED,2.75,4,29,4,0,3,3,1
mermaid-js/mermaid,MERGED,33.19,3,38,1,787,2,5,2
mermaid-js/mermaid,MERGED,1.74,3,24,4,763,2,5,1
mermaid-js/mermaid,MERGED,130.7,3,1104,829,20056,2,5,1
mermaid-js/mermaid,MERGED,45.6,1,18,97,653,3,3,3
mermaid-js/mermaid,MERGED,229.56,28,4006,5710,13281,2,6,1
mermaid-js/mermaid,MERGED,70.61,4,35,1,760,2,5,1
mermaid-js/mermaid,MERGED,65.83,1,237,2,726,2,5,3
mermaid-js/mermaid,MERGED,145.58,2,2,2,109,2,6,1
mermaid-js/mermaid,MERGED,22.61,4,218,0,895,2,6,5
mermaid-js/mermaid,MERGED,233.31,2,73,2,771,2,6,1
mermaid-js/mermaid,MERGED,93.38,2,22,4,1153,4,5,6
mermaid-js/mermaid,MERGED,2.43,3,39,1,776,2,5,1
mermaid-js/mermaid,MERGED,3.62,4,41,2,687,2,5,1
mermaid-js/mermaid,MERGED,679.22,12,1304,528,702,3,11,4
mermaid-js/mermaid,MERGED,33.95,3,21,1,1007,3,7,2
mermaid-js/mermaid,MERGED,27.56,1,136,60,632,3,3,4
mermaid-js/mermaid,MERGED,402.74,3,254,192,1283,2,8,3
mermaid-js/mermaid,MERGED,4.0,1,2,2,855,3,5,2
mermaid-js/mermaid,MERGED,4.05,2,20,0,1070,4,5,3
mermaid-js/mermaid,MERGED,40.98,3,22,4,797,3,6,1
mermaid-js/mermaid,MERGED,846.96,4,27,3,859,3,8,3
mermaid-js/mermaid,MERGED,220.26,1,1,0,1120,2,5,5
mermaid-js/mermaid,MERGED,33.89,4,27,0,1031,2,7,1
mermaid-js/mermaid,MERGED,78.11,14,305,290,700,3,5,7
mermaid-js/mermaid,MERGED,26.3,5,69,58,1307,3,5,1
mermaid-js/mermaid,MERGED,27.97,7,357,338,1452,3,5,11
mermaid-js/mermaid,MERGED,871.7,87,5049,897,1656,4,25,74
mermaid-js/mermaid,MERGED,46.94,7,701,174,746,2,6,1
mermaid-js/mermaid,MERGED,72.44,6,91,1,734,2,6,2
mermaid-js/mermaid,MERGED,122.59,6,1352,0,1807,2,7,2
mermaid-js/mermaid,MERGED,1628.81,12,1119,18,1357,4,8,15
mermaid-js/mermaid,MERGED,3.67,15,70,43,2481,2,0,2
mermaid-js/mermaid,CLOSED,23.73,4,4,0,1192,2,6,1
mermaid-js/mermaid,MERGED,16.69,51,3032,2043,0,10,4,2
mermaid-js/mermaid,MERGED,24.26,7,153,144,998,3,5,7
mermaid-js/mermaid,MERGED,21.07,4,12,22,777,2,6,3
mermaid-js/mermaid,MERGED,253.24,11,218,15,1032,3,9,1
mermaid-js/mermaid,MERGED,438.97,3,24,1,1684,2,6,1
mermaid-js/mermaid,MERGED,120.08,4,92,94,689,4,5,9
mermaid-js/mermaid,MERGED,715.16,4,57,12,834,4,5,7
mermaid-js/mermaid,MERGED,697.6,6,268,69,899,3,7,4
mermaid-js/mermaid,MERGED,1.78,6,27,19,677,2,5,1
mermaid-js/mermaid,MERGED,110.99,1,1,1,694,2,6,1
mermaid-js/mermaid,MERGED,330.69,4,1042,0,897,5,6,9
mermaid-js/mermaid,MERGED,122.7,1,6,1,775,2,5,1
mermaid-js/mermaid,MERGED,150.76,2,8,2,662,3,8,2
laravel/laravel,CLOSED,2.39,1,1,1,23,3,0,1
laravel/laravel,MERGED,4.54,1,1,1,545,3,0,2
laravel/laravel,MERGED,5.25,1,1,1,1341,3,1,1
laravel/laravel,MERGED,17.84,1,4,4,22,3,0,1
laravel/laravel,CLOSED,1.22,1,1,1,275,3,0,1
laravel/laravel,CLOSED,1.52,1,2,2,286,3,1,1
laravel/laravel,CLOSED,2.73,1,3,3,21,3,0,1
laravel/laravel,CLOSED,17.61,4,10246,42,36,2,1,1
laravel/laravel,CLOSED,91.74,1,1,0,757,3,3,2
laravel/laravel,CLOSED,2.79,1,2,1,267,3,2,1
laravel/laravel,MERGED,21.15,1,1,0,293,5,3,5
laravel/laravel,MERGED,207.35,6,30,46,0,3,1,1
laravel/laravel,MERGED,12.44,1,4,0,1028,3,0,1
laravel/laravel,CLOSED,15.95,1,4,4,136,5,0,6
laravel/laravel,CLOSED,4.96,2,3,1,141,3,0,3
laravel/laravel,MERGED,141.85,1,1,1,0,3,0,2
laravel/laravel,MERGED,10.43,1,1,1,299,3,1,2
laravel/laravel,CLOSED,18.67,2,87,0,0,3,0,1
laravel/laravel,MERGED,14.33,3,3,3,107,3,0,1
laravel/laravel,CLOSED,2.44,1,2,0,24,3,0,1
laravel/laravel,CLOSED,9.8,1,1,0,260,4,5,2
laravel/laravel,CLOSED,18.17,1,5,0,448,5,3,1
laravel/laravel,MERGED,20.1,1,1,0,530,3,4,1
laravel/laravel,CLOSED,115.89,3,24,1,759,38,44,7
laravel/laravel,CLOSED,12.93,3,1,6,559,3,7,1
laravel/laravel,CLOSED,15.46,1,13,0,737,4,3,3
laravel/laravel,MERGED,1.65,1,1,1,171,4,0,2
laravel/laravel,CLOSED,9.94,1,4,0,288,3,1,1
laravel/laravel,MERGED,490.23,1,128,89,173,10,13,1
laravel/laravel,CLOSED,29.66,1,2,2,76,3,4,1
laravel/laravel,MERGED,1.79,2,8,8,298,3,0,2
laravel/laravel,MERGED,37.38,1,4,1,40,8,20,2
laravel/laravel,MERGED,67.31,1,2,0,331,4,0,2
laravel/laravel,CLOSED,17.96,1,12,0,0,3,1,1
laravel/laravel,CLOSED,18.11,1,12,0,0,4,1,2
laravel/laravel,CLOSED,73.54,1,1,15,35,3,1,1
laravel/laravel,MERGED,49.12,1,1,0,414,6,1,3
laravel/laravel,CLOSED,5.15,2,0,3,489,4,7,2
laravel/laravel,CLOSED,2.47,1,1,1,84,5,5,1
laravel/laravel,CLOSED,38.6,1,1,1,204,3,2,1
laravel/laravel,CLOSED,504.44,26,63,378,4244,26,17,21
laravel/laravel,CLOSED,3.2,11,15,12,28,3,1,2
laravel/laravel,MERGED,11.4,1,1,1,238,3,0,1
laravel/laravel,MERGED,6.75,1,4,0,83,3,0,1
laravel/laravel,MERGED,2097.28,1,2,1,113,4,5,1
laravel/laravel,CLOSED,19.77,1,1,1,366,4,8,3
laravel/laravel,CLOSED,46.2,1,2,3,211,6,4,4
